id,user_id,type_ticket_id,ticket_state_id,created_at,updated_at
820,333,18,2,2025-03-06 11:12:00,2025-03-06 11:12:00
821,334,17,2,2025-02-12 14:29:00,2025-02-12 14:29:00
822,335,17,2,2025-02-24 16:22:00,2025-02-24 16:22:00
823,336,17,2,2025-02-18 15:26:00,2025-02-18 15:26:00
824,338,18,2,2025-02-27 11:47:00,2025-02-27 11:47:00
825,341,17,2,2025-02-26 12:44:00,2025-02-26 12:44:00
826,342,17,2,2025-02-28 14:20:00,2025-02-28 14:20:00
827,347,18,2,2025-03-02 10:29:00,2025-03-02 10:29:00
828,352,17,2,2025-03-06 20:30:00,2025-03-06 20:30:00
829,356,17,2,2025-02-08 20:00:00,2025-02-08 20:00:00
830,357,17,2,2025-02-07 08:34:00,2025-02-07 08:34:00
831,360,17,2,2025-02-10 15:12:00,2025-02-10 15:12:00
832,9,19,2,2025-02-24 18:54:00,2025-02-24 18:54:00
833,12,19,2,2025-03-02 10:23:00,2025-03-02 10:23:00
834,14,19,2,2025-03-05 11:23:00,2025-03-05 11:23:00
835,16,19,2,2025-02-27 07:21:00,2025-02-27 07:21:00
836,22,19,2,2025-03-04 09:57:00,2025-03-04 09:57:00
837,25,19,2,2025-02-20 19:38:00,2025-02-20 19:38:00
838,38,19,2,2025-03-11 19:32:00,2025-03-11 19:32:00
839,44,19,2,2025-02-20 12:34:00,2025-02-20 12:34:00
840,47,19,2,2025-02-26 10:38:00,2025-02-26 10:38:00
841,51,19,2,2025-02-18 07:12:00,2025-02-18 07:12:00
842,53,20,2,2025-02-15 15:03:00,2025-02-15 15:03:00
843,60,20,2,2025-02-23 16:58:00,2025-02-23 16:58:00
844,63,19,2,2025-02-21 11:36:00,2025-02-21 11:36:00
845,65,19,2,2025-03-07 11:45:00,2025-03-07 11:45:00
846,66,19,2,2025-03-10 16:40:00,2025-03-10 16:40:00
847,70,19,2,2025-03-04 07:47:00,2025-03-04 07:47:00
848,74,19,2,2025-02-15 17:30:00,2025-02-15 17:30:00
849,75,19,2,2025-02-21 12:26:00,2025-02-21 12:26:00
850,81,19,2,2025-03-04 10:03:00,2025-03-04 10:03:00
851,82,19,2,2025-02-21 09:56:00,2025-02-21 09:56:00
852,86,19,2,2025-03-10 15:14:00,2025-03-10 15:14:00
853,87,20,2,2025-03-03 17:04:00,2025-03-03 17:04:00
854,89,20,2,2025-02-10 19:19:00,2025-02-10 19:19:00
855,91,19,2,2025-03-11 20:00:00,2025-03-11 20:00:00
856,93,20,2,2025-03-05 07:43:00,2025-03-05 07:43:00
857,97,19,2,2025-03-12 08:01:00,2025-03-12 08:01:00
858,100,19,2,2025-02-26 08:44:00,2025-02-26 08:44:00
859,104,19,2,2025-03-02 14:58:00,2025-03-02 14:58:00
860,106,19,2,2025-03-07 16:54:00,2025-03-07 16:54:00
861,114,19,2,2025-03-01 20:31:00,2025-03-01 20:31:00
862,116,19,2,2025-02-27 19:43:00,2025-02-27 19:43:00
863,119,19,2,2025-02-14 18:47:00,2025-02-14 18:47:00
864,120,20,2,2025-03-07 12:56:00,2025-03-07 12:56:00
865,124,20,2,2025-02-22 10:24:00,2025-02-22 10:24:00
866,127,20,2,2025-02-17 09:11:00,2025-02-17 09:11:00
867,135,20,2,2025-02-17 11:50:00,2025-02-17 11:50:00
868,144,19,2,2025-02-25 20:36:00,2025-02-25 20:36:00
869,161,19,2,2025-02-14 18:17:00,2025-02-14 18:17:00
870,164,20,2,2025-02-10 17:11:00,2025-02-10 17:11:00
871,167,20,2,2025-03-14 10:05:00,2025-03-14 10:05:00
872,168,20,2,2025-03-03 20:33:00,2025-03-03 20:33:00
873,175,20,2,2025-03-14 13:18:00,2025-03-14 13:18:00
874,182,19,2,2025-02-14 08:51:00,2025-02-14 08:51:00
875,187,19,2,2025-02-28 07:45:00,2025-02-28 07:45:00
876,188,19,2,2025-02-27 17:42:00,2025-02-27 17:42:00
877,189,19,2,2025-02-17 13:05:00,2025-02-17 13:05:00
878,190,19,2,2025-03-10 13:28:00,2025-03-10 13:28:00
879,193,20,2,2025-02-16 12:56:00,2025-02-16 12:56:00
880,194,19,2,2025-03-08 12:50:00,2025-03-08 12:50:00
881,196,19,2,2025-03-10 11:50:00,2025-03-10 11:50:00
882,202,20,2,2025-02-23 17:35:00,2025-02-23 17:35:00
883,203,20,2,2025-02-14 20:03:00,2025-02-14 20:03:00
884,213,20,2,2025-03-10 15:11:00,2025-03-10 15:11:00
885,214,19,2,2025-03-07 11:43:00,2025-03-07 11:43:00
886,216,20,2,2025-02-28 19:22:00,2025-02-28 19:22:00
887,223,19,2,2025-02-22 18:03:00,2025-02-22 18:03:00
888,230,19,2,2025-03-06 17:10:00,2025-03-06 17:10:00
889,231,20,2,2025-02-25 13:02:00,2025-02-25 13:02:00
890,235,19,2,2025-02-17 19:56:00,2025-02-17 19:56:00
891,237,19,2,2025-03-01 17:06:00,2025-03-01 17:06:00
892,248,19,2,2025-02-24 07:48:00,2025-02-24 07:48:00
893,251,19,2,2025-02-11 16:55:00,2025-02-11 16:55:00
894,259,19,2,2025-03-07 20:38:00,2025-03-07 20:38:00
895,262,19,2,2025-02-20 17:43:00,2025-02-20 17:43:00
896,265,19,2,2025-03-04 15:44:00,2025-03-04 15:44:00
897,273,19,2,2025-02-14 13:35:00,2025-02-14 13:35:00
898,274,20,2,2025-02-26 08:10:00,2025-02-26 08:10:00
899,275,19,2,2025-03-14 16:30:00,2025-03-14 16:30:00
900,276,19,2,2025-02-14 16:13:00,2025-02-14 16:13:00
901,279,19,2,2025-03-11 13:00:00,2025-03-11 13:00:00
902,286,20,2,2025-03-13 09:06:00,2025-03-13 09:06:00
903,287,19,2,2025-03-01 20:46:00,2025-03-01 20:46:00
904,289,20,2,2025-02-26 09:26:00,2025-02-26 09:26:00
905,292,19,2,2025-02-25 10:47:00,2025-02-25 10:47:00
906,293,19,2,2025-02-10 09:20:00,2025-02-10 09:20:00
907,298,20,2,2025-03-10 17:32:00,2025-03-10 17:32:00
908,299,20,2,2025-03-05 10:09:00,2025-03-05 10:09:00
909,301,20,2,2025-02-27 16:19:00,2025-02-27 16:19:00
910,304,20,2,2025-03-14 13:45:00,2025-03-14 13:45:00
911,305,19,2,2025-03-03 10:14:00,2025-03-03 10:14:00
912,307,20,2,2025-02-18 19:51:00,2025-02-18 19:51:00
913,310,19,2,2025-02-25 17:28:00,2025-02-25 17:28:00
914,312,19,2,2025-03-14 12:47:00,2025-03-14 12:47:00
915,315,20,2,2025-02-21 21:04:00,2025-02-21 21:04:00
916,316,20,2,2025-03-06 07:21:00,2025-03-06 07:21:00
917,318,19,2,2025-02-14 18:10:00,2025-02-14 18:10:00
918,319,19,2,2025-03-09 14:44:00,2025-03-09 14:44:00
919,321,19,2,2025-02-10 17:17:00,2025-02-10 17:17:00
920,322,19,2,2025-03-13 15:38:00,2025-03-13 15:38:00
921,324,20,2,2025-02-12 15:35:00,2025-02-12 15:35:00
922,325,19,2,2025-03-04 08:57:00,2025-03-04 08:57:00
923,328,19,2,2025-02-15 09:47:00,2025-02-15 09:47:00
924,330,19,2,2025-03-02 13:55:00,2025-03-02 13:55:00
925,332,20,2,2025-02-15 09:23:00,2025-02-15 09:23:00
926,333,20,2,2025-02-15 19:09:00,2025-02-15 19:09:00
927,335,19,2,2025-02-15 13:40:00,2025-02-15 13:40:00
928,336,19,2,2025-03-12 16:45:00,2025-03-12 16:45:00
929,343,19,2,2025-02-21 19:01:00,2025-02-21 19:01:00
930,345,19,2,2025-02-14 18:03:00,2025-02-14 18:03:00
931,347,20,2,2025-02-20 16:37:00,2025-02-20 16:37:00
932,352,19,2,2025-02-17 07:35:00,2025-02-17 07:35:00
933,353,19,2,2025-02-28 19:09:00,2025-02-28 19:09:00
934,354,20,2,2025-02-21 09:58:00,2025-02-21 09:58:00
935,356,19,2,2025-02-14 10:57:00,2025-02-14 10:57:00
936,359,19,2,2025-02-26 20:48:00,2025-02-26 20:48:00
937,1,22,2,2025-03-18 08:55:00,2025-03-18 08:55:00
938,10,22,2,2025-03-13 08:29:00,2025-03-13 08:29:00
939,20,22,2,2025-02-19 12:43:00,2025-02-19 12:43:00
940,21,21,2,2025-03-14 18:50:00,2025-03-14 18:50:00
941,22,21,2,2025-03-19 11:58:00,2025-03-19 11:58:00
942,23,21,2,2025-02-27 11:26:00,2025-02-27 11:26:00
943,25,21,2,2025-02-26 19:53:00,2025-02-26 19:53:00
944,35,21,2,2025-02-26 12:12:00,2025-02-26 12:12:00
945,36,22,2,2025-02-23 11:27:00,2025-02-23 11:27:00
946,38,21,2,2025-02-19 18:44:00,2025-02-19 18:44:00
947,45,21,2,2025-02-24 07:37:00,2025-02-24 07:37:00
948,48,21,2,2025-02-15 09:22:00,2025-02-15 09:22:00
949,53,21,2,2025-03-05 10:35:00,2025-03-05 10:35:00
950,63,21,2,2025-02-25 16:59:00,2025-02-25 16:59:00
951,66,21,2,2025-02-21 11:04:00,2025-02-21 11:04:00
952,70,21,2,2025-03-10 14:39:00,2025-03-10 14:39:00
953,71,21,2,2025-03-04 14:04:00,2025-03-04 14:04:00
954,75,21,2,2025-03-05 16:01:00,2025-03-05 16:01:00
955,77,21,2,2025-03-10 10:09:00,2025-03-10 10:09:00
956,83,21,2,2025-02-17 17:09:00,2025-02-17 17:09:00
957,89,22,2,2025-02-17 19:01:00,2025-02-17 19:01:00
958,93,22,2,2025-03-16 15:08:00,2025-03-16 15:08:00
959,96,21,2,2025-03-10 18:23:00,2025-03-10 18:23:00
960,100,21,2,2025-03-09 12:42:00,2025-03-09 12:42:00
961,105,21,2,2025-03-14 09:52:00,2025-03-14 09:52:00
962,107,21,2,2025-03-10 08:57:00,2025-03-10 08:57:00
963,114,21,2,2025-02-27 11:03:00,2025-02-27 11:03:00
964,117,21,2,2025-03-11 16:09:00,2025-03-11 16:09:00
965,123,21,2,2025-02-16 07:22:00,2025-02-16 07:22:00
966,147,21,2,2025-03-08 07:12:00,2025-03-08 07:12:00
967,148,21,2,2025-03-14 09:29:00,2025-03-14 09:29:00
968,160,22,2,2025-03-12 13:43:00,2025-03-12 13:43:00
969,162,21,2,2025-03-15 06:31:00,2025-03-15 06:31:00
970,163,21,2,2025-03-04 12:33:00,2025-03-04 12:33:00
971,164,22,2,2025-03-08 10:05:00,2025-03-08 10:05:00
972,172,21,2,2025-02-15 16:26:00,2025-02-15 16:26:00
973,173,22,2,2025-03-13 10:16:00,2025-03-13 10:16:00
974,176,22,2,2025-03-09 17:58:00,2025-03-09 17:58:00
975,180,21,2,2025-03-13 18:04:00,2025-03-13 18:04:00
976,181,21,2,2025-02-21 12:38:00,2025-02-21 12:38:00
977,183,21,2,2025-02-25 08:10:00,2025-02-25 08:10:00
978,186,21,2,2025-03-06 18:23:00,2025-03-06 18:23:00
979,191,21,2,2025-03-06 18:37:00,2025-03-06 18:37:00
980,192,22,2,2025-03-16 20:05:00,2025-03-16 20:05:00
981,194,21,2,2025-03-05 08:48:00,2025-03-05 08:48:00
982,195,21,2,2025-02-25 18:25:00,2025-02-25 18:25:00
983,197,21,2,2025-03-06 12:40:00,2025-03-06 12:40:00
984,203,21,2,2025-03-17 13:05:00,2025-03-17 13:05:00
985,206,22,2,2025-03-16 12:09:00,2025-03-16 12:09:00
986,211,21,2,2025-02-21 19:51:00,2025-02-21 19:51:00
987,212,21,2,2025-03-07 19:12:00,2025-03-07 19:12:00
988,219,21,2,2025-03-10 15:40:00,2025-03-10 15:40:00
989,222,21,2,2025-03-05 11:30:00,2025-03-05 11:30:00
990,224,21,2,2025-03-18 17:47:00,2025-03-18 17:47:00
991,226,22,2,2025-03-18 16:11:00,2025-03-18 16:11:00
992,227,21,2,2025-03-15 06:37:00,2025-03-15 06:37:00
993,228,21,2,2025-03-06 08:13:00,2025-03-06 08:13:00
994,231,21,2,2025-03-17 18:23:00,2025-03-17 18:23:00
995,235,21,2,2025-02-24 20:27:00,2025-02-24 20:27:00
996,238,21,2,2025-03-18 11:16:00,2025-03-18 11:16:00
997,239,21,2,2025-03-08 17:17:00,2025-03-08 17:17:00
998,254,21,2,2025-02-15 10:51:00,2025-02-15 10:51:00
999,258,21,2,2025-03-19 09:47:00,2025-03-19 09:47:00
1000,259,21,2,2025-03-05 12:22:00,2025-03-05 12:22:00
1001,261,21,2,2025-02-22 16:31:00,2025-02-22 16:31:00
1002,268,21,2,2025-03-04 16:45:00,2025-03-04 16:45:00
1003,278,21,2,2025-03-05 17:18:00,2025-03-05 17:18:00
1004,283,21,2,2025-02-19 12:54:00,2025-02-19 12:54:00
1005,286,21,2,2025-03-07 15:56:00,2025-03-07 15:56:00
1006,291,21,2,2025-03-06 08:59:00,2025-03-06 08:59:00
1007,292,21,2,2025-03-12 14:24:00,2025-03-12 14:24:00
1008,293,21,2,2025-02-22 13:29:00,2025-02-22 13:29:00
1009,294,22,2,2025-02-15 13:16:00,2025-02-15 13:16:00
1010,298,21,2,2025-03-08 18:53:00,2025-03-08 18:53:00
1011,304,21,2,2025-03-11 08:21:00,2025-03-11 08:21:00
1012,313,21,2,2025-03-10 17:36:00,2025-03-10 17:36:00
1013,318,21,2,2025-03-03 11:57:00,2025-03-03 11:57:00
1014,321,21,2,2025-03-14 07:51:00,2025-03-14 07:51:00
1015,324,22,2,2025-03-04 17:58:00,2025-03-04 17:58:00
1016,328,21,2,2025-03-11 10:07:00,2025-03-11 10:07:00
1017,332,22,2,2025-03-05 18:57:00,2025-03-05 18:57:00
1018,334,21,2,2025-03-01 06:42:00,2025-03-01 06:42:00
1019,338,22,2,2025-02-19 10:56:00,2025-02-19 10:56:00
1020,340,21,2,2025-02-28 07:01:00,2025-02-28 07:01:00
1021,343,21,2,2025-03-08 08:56:00,2025-03-08 08:56:00
1022,354,22,2,2025-03-05 09:03:00,2025-03-05 09:03:00
1023,358,21,2,2025-02-23 10:28:00,2025-02-23 10:28:00
1024,359,21,2,2025-02-27 16:35:00,2025-02-27 16:35:00
1025,360,21,2,2025-02-22 11:13:00,2025-02-22 11:13:00
1026,1,24,2,2025-03-09 11:13:00,2025-03-09 11:13:00
1027,2,23,2,2025-04-03 16:44:00,2025-04-03 16:44:00
1028,4,23,2,2025-03-22 10:16:00,2025-03-22 10:16:00
1029,5,23,2,2025-03-22 20:05:00,2025-03-22 20:05:00
1030,12,23,2,2025-03-24 16:12:00,2025-03-24 16:12:00
1031,14,23,2,2025-03-06 20:20:00,2025-03-06 20:20:00
1032,17,24,2,2025-03-11 18:38:00,2025-03-11 18:38:00
1033,20,24,2,2025-03-29 08:18:00,2025-03-29 08:18:00
1034,22,23,2,2025-03-31 12:36:00,2025-03-31 12:36:00
1035,23,23,2,2025-03-16 09:59:00,2025-03-16 09:59:00
1036,25,23,2,2025-03-28 14:44:00,2025-03-28 14:44:00
1037,29,24,2,2025-03-23 12:31:00,2025-03-23 12:31:00
1038,34,24,2,2025-04-02 11:00:00,2025-04-02 11:00:00
1039,35,23,2,2025-03-18 14:32:00,2025-03-18 14:32:00
1040,38,23,2,2025-03-15 13:50:00,2025-03-15 13:50:00
1041,42,23,2,2025-03-05 09:53:00,2025-03-05 09:53:00
1042,45,23,2,2025-03-29 11:29:00,2025-03-29 11:29:00
1043,46,24,2,2025-04-04 13:09:00,2025-04-04 13:09:00
1044,48,23,2,2025-03-20 19:53:00,2025-03-20 19:53:00
1045,51,23,2,2025-03-28 15:26:00,2025-03-28 15:26:00
1046,52,23,2,2025-03-22 16:57:00,2025-03-22 16:57:00
1047,53,24,2,2025-03-22 08:52:00,2025-03-22 08:52:00
1048,54,24,2,2025-03-05 12:28:00,2025-03-05 12:28:00
1049,60,24,2,2025-03-07 15:26:00,2025-03-07 15:26:00
1050,65,23,2,2025-03-05 19:28:00,2025-03-05 19:28:00
1051,66,23,2,2025-03-30 14:38:00,2025-03-30 14:38:00
1052,67,23,2,2025-03-27 15:37:00,2025-03-27 15:37:00
1053,75,23,2,2025-04-02 15:42:00,2025-04-02 15:42:00
1054,78,23,2,2025-03-28 15:40:00,2025-03-28 15:40:00
1055,87,24,2,2025-04-03 17:13:00,2025-04-03 17:13:00
1056,90,23,2,2025-03-22 16:58:00,2025-03-22 16:58:00
1057,91,23,2,2025-04-04 14:54:00,2025-04-04 14:54:00
1058,93,24,2,2025-04-04 19:02:00,2025-04-04 19:02:00
1059,104,23,2,2025-03-19 14:26:00,2025-03-19 14:26:00
1060,105,23,2,2025-04-02 18:14:00,2025-04-02 18:14:00
1061,106,24,2,2025-03-10 17:31:00,2025-03-10 17:31:00
1062,107,24,2,2025-03-25 17:57:00,2025-03-25 17:57:00
1063,111,23,2,2025-03-05 20:11:00,2025-03-05 20:11:00
1064,116,23,2,2025-03-16 13:56:00,2025-03-16 13:56:00
1065,117,23,2,2025-03-04 20:07:00,2025-03-04 20:07:00
1066,119,23,2,2025-03-25 17:42:00,2025-03-25 17:42:00
1067,127,24,2,2025-03-24 09:06:00,2025-03-24 09:06:00
1068,128,24,2,2025-03-13 14:27:00,2025-03-13 14:27:00
1069,133,23,2,2025-03-09 08:43:00,2025-03-09 08:43:00
1070,135,24,2,2025-03-26 21:55:00,2025-03-26 21:55:00
1071,146,24,2,2025-03-19 12:11:00,2025-03-19 12:11:00
1072,150,24,2,2025-03-30 21:09:00,2025-03-30 21:09:00
1073,155,24,2,2025-03-21 14:38:00,2025-03-21 14:38:00
1074,157,23,2,2025-03-08 15:43:00,2025-03-08 15:43:00
1075,168,24,2,2025-03-17 14:07:00,2025-03-17 14:07:00
1076,169,24,2,2025-03-29 14:00:00,2025-03-29 14:00:00
1077,170,23,2,2025-03-25 14:26:00,2025-03-25 14:26:00
1078,173,24,2,2025-03-09 21:41:00,2025-03-09 21:41:00
1079,176,24,2,2025-04-02 13:41:00,2025-04-02 13:41:00
1080,178,23,2,2025-03-16 14:24:00,2025-03-16 14:24:00
1081,180,23,2,2025-03-22 16:08:00,2025-03-22 16:08:00
1082,185,23,2,2025-03-18 10:38:00,2025-03-18 10:38:00
1083,187,23,2,2025-03-07 15:21:00,2025-03-07 15:21:00
1084,188,23,2,2025-03-04 17:23:00,2025-03-04 17:23:00
1085,190,23,2,2025-04-04 08:11:00,2025-04-04 08:11:00
1086,192,24,2,2025-03-28 18:28:00,2025-03-28 18:28:00
1087,193,24,2,2025-03-03 15:52:00,2025-03-03 15:52:00
1088,197,23,2,2025-03-17 13:40:00,2025-03-17 13:40:00
1089,200,23,2,2025-03-21 11:26:00,2025-03-21 11:26:00
1090,201,24,2,2025-03-14 13:40:00,2025-03-14 13:40:00
1091,202,24,2,2025-03-03 13:15:00,2025-03-03 13:15:00
1092,203,24,2,2025-03-22 19:08:00,2025-03-22 19:08:00
1093,204,23,2,2025-03-03 13:48:00,2025-03-03 13:48:00
1094,210,24,2,2025-03-10 18:52:00,2025-03-10 18:52:00
1095,217,23,2,2025-03-29 16:03:00,2025-03-29 16:03:00
1096,219,24,2,2025-03-26 08:38:00,2025-03-26 08:38:00
1097,223,23,2,2025-03-15 18:08:00,2025-03-15 18:08:00
1098,233,23,2,2025-03-25 17:47:00,2025-03-25 17:47:00
1099,235,23,2,2025-03-06 09:22:00,2025-03-06 09:22:00
1100,238,23,2,2025-04-04 19:05:00,2025-04-04 19:05:00
1101,240,23,2,2025-03-08 09:58:00,2025-03-08 09:58:00
1102,247,23,2,2025-03-06 14:23:00,2025-03-06 14:23:00
1103,256,23,2,2025-03-14 11:39:00,2025-03-14 11:39:00
1104,263,23,2,2025-03-21 11:21:00,2025-03-21 11:21:00
1105,268,24,2,2025-04-04 12:33:00,2025-04-04 12:33:00
1106,274,24,2,2025-03-31 09:37:00,2025-03-31 09:37:00
1107,277,23,2,2025-03-21 09:42:00,2025-03-21 09:42:00
1108,279,23,2,2025-03-10 08:10:00,2025-03-10 08:10:00
1109,282,23,2,2025-03-23 18:02:00,2025-03-23 18:02:00
1110,284,23,2,2025-03-09 12:05:00,2025-03-09 12:05:00
1111,286,24,2,2025-03-07 09:05:00,2025-03-07 09:05:00
1112,287,23,2,2025-03-04 15:25:00,2025-03-04 15:25:00
1113,291,24,2,2025-03-13 16:34:00,2025-03-13 16:34:00
1114,292,23,2,2025-04-04 15:14:00,2025-04-04 15:14:00
1115,297,23,2,2025-03-09 15:05:00,2025-03-09 15:05:00
1116,305,23,2,2025-03-06 11:14:00,2025-03-06 11:14:00
1117,308,24,2,2025-03-05 18:49:00,2025-03-05 18:49:00
1118,312,23,2,2025-03-14 20:04:00,2025-03-14 20:04:00
1119,313,23,2,2025-03-16 12:21:00,2025-03-16 12:21:00
1120,315,24,2,2025-03-28 10:24:00,2025-03-28 10:24:00
1121,316,24,2,2025-03-05 16:18:00,2025-03-05 16:18:00
1122,318,23,2,2025-03-21 15:12:00,2025-03-21 15:12:00
1123,320,24,2,2025-03-18 17:12:00,2025-03-18 17:12:00
1124,322,23,2,2025-03-16 17:29:00,2025-03-16 17:29:00
1125,328,23,2,2025-03-26 15:45:00,2025-03-26 15:45:00
1126,331,23,2,2025-03-28 16:38:00,2025-03-28 16:38:00
1127,332,24,2,2025-03-25 13:51:00,2025-03-25 13:51:00
1128,336,23,2,2025-03-24 16:06:00,2025-03-24 16:06:00
1129,337,23,2,2025-03-05 16:43:00,2025-03-05 16:43:00
1130,339,23,2,2025-03-16 12:18:00,2025-03-16 12:18:00
1131,342,23,2,2025-03-12 20:05:00,2025-03-12 20:05:00
1132,345,23,2,2025-03-08 19:04:00,2025-03-08 19:04:00
1133,347,24,2,2025-04-01 17:48:00,2025-04-01 17:48:00
1134,353,23,2,2025-03-23 16:57:00,2025-03-23 16:57:00
1135,354,24,2,2025-03-25 11:57:00,2025-03-25 11:57:00
1136,356,23,2,2025-03-26 14:24:00,2025-03-26 14:24:00
1137,360,24,2,2025-03-18 11:38:00,2025-03-18 11:38:00
1138,3,25,2,2025-03-19 11:12:00,2025-03-19 11:12:00
1139,5,25,2,2025-04-09 12:43:00,2025-04-09 12:43:00
1140,9,25,2,2025-03-25 17:37:00,2025-03-25 17:37:00
1141,12,25,2,2025-03-18 20:26:00,2025-03-18 20:26:00
1142,15,25,2,2025-03-25 17:01:00,2025-03-25 17:01:00
1143,17,26,2,2025-03-12 11:37:00,2025-03-12 11:37:00
1144,18,25,2,2025-03-13 10:26:00,2025-03-13 10:26:00
1145,34,26,2,2025-03-09 17:04:00,2025-03-09 17:04:00
1146,39,25,2,2025-03-12 15:51:00,2025-03-12 15:51:00
1147,43,25,2,2025-04-02 18:11:00,2025-04-02 18:11:00
1148,54,26,2,2025-04-03 19:51:00,2025-04-03 19:51:00
1149,59,25,2,2025-04-03 14:46:00,2025-04-03 14:46:00
1150,61,26,2,2025-03-29 21:40:00,2025-03-29 21:40:00
1151,73,25,2,2025-03-13 12:47:00,2025-03-13 12:47:00
1152,91,25,2,2025-03-15 14:28:00,2025-03-15 14:28:00
1153,95,25,2,2025-04-07 18:19:00,2025-04-07 18:19:00
1154,96,25,2,2025-03-11 10:08:00,2025-03-11 10:08:00
1155,97,25,2,2025-03-09 14:23:00,2025-03-09 14:23:00
1156,103,25,2,2025-04-05 19:00:00,2025-04-05 19:00:00
1157,104,25,2,2025-03-23 21:23:00,2025-03-23 21:23:00
1158,106,25,2,2025-03-26 11:04:00,2025-03-26 11:04:00
1159,119,25,2,2025-03-13 12:23:00,2025-03-13 12:23:00
1160,124,26,2,2025-03-25 13:26:00,2025-03-25 13:26:00
1161,126,25,2,2025-03-30 13:15:00,2025-03-30 13:15:00
1162,140,25,2,2025-03-16 21:21:00,2025-03-16 21:21:00
1163,141,25,2,2025-03-20 20:00:00,2025-03-20 20:00:00
1164,145,25,2,2025-04-02 15:21:00,2025-04-02 15:21:00
1165,146,26,2,2025-03-20 11:30:00,2025-03-20 11:30:00
1166,147,25,2,2025-03-29 21:27:00,2025-03-29 21:27:00
1167,152,25,2,2025-03-09 17:15:00,2025-03-09 17:15:00
1168,155,26,2,2025-04-04 14:35:00,2025-04-04 14:35:00
1169,163,25,2,2025-03-29 08:58:00,2025-03-29 08:58:00
1170,164,26,2,2025-03-22 17:43:00,2025-03-22 17:43:00
1171,166,25,2,2025-03-11 16:17:00,2025-03-11 16:17:00
1172,169,26,2,2025-03-15 09:19:00,2025-03-15 09:19:00
1173,173,26,2,2025-03-26 19:32:00,2025-03-26 19:32:00
1174,179,25,2,2025-03-20 18:25:00,2025-03-20 18:25:00
1175,184,26,2,2025-03-22 12:01:00,2025-03-22 12:01:00
1176,186,25,2,2025-03-17 16:58:00,2025-03-17 16:58:00
1177,189,25,2,2025-03-13 22:21:00,2025-03-13 22:21:00
1178,191,25,2,2025-04-03 21:58:00,2025-04-03 21:58:00
1179,196,25,2,2025-03-27 21:15:00,2025-03-27 21:15:00
1180,203,25,2,2025-04-02 10:05:00,2025-04-02 10:05:00
1181,210,26,2,2025-03-19 18:57:00,2025-03-19 18:57:00
1182,213,26,2,2025-04-05 17:53:00,2025-04-05 17:53:00
1183,218,25,2,2025-04-08 15:18:00,2025-04-08 15:18:00
1184,222,25,2,2025-04-02 10:58:00,2025-04-02 10:58:00
1185,231,26,2,2025-03-30 08:44:00,2025-03-30 08:44:00
1186,240,25,2,2025-03-29 09:03:00,2025-03-29 09:03:00
1187,283,25,2,2025-03-22 09:21:00,2025-03-22 09:21:00
1188,294,26,2,2025-03-21 17:21:00,2025-03-21 17:21:00
1189,302,26,2,2025-03-15 08:54:00,2025-03-15 08:54:00
1190,318,25,2,2025-03-31 18:36:00,2025-03-31 18:36:00
1191,324,26,2,2025-03-11 17:08:00,2025-03-11 17:08:00
1192,335,25,2,2025-03-28 09:11:00,2025-03-28 09:11:00
1193,340,25,2,2025-03-25 11:30:00,2025-03-25 11:30:00
1194,350,25,2,2025-03-15 13:38:00,2025-03-15 13:38:00
1195,354,26,2,2025-04-07 21:30:00,2025-04-07 21:30:00
1196,356,25,2,2025-04-03 18:02:00,2025-04-03 18:02:00
1197,6,28,2,2025-03-21 09:59:00,2025-03-21 09:59:00
1198,10,28,2,2025-04-06 10:04:00,2025-04-06 10:04:00
1199,11,28,2,2025-03-28 16:18:00,2025-03-28 16:18:00
1200,13,27,2,2025-04-10 10:40:00,2025-04-10 10:40:00
1201,14,27,2,2025-04-08 09:12:00,2025-04-08 09:12:00
1202,19,27,2,2025-04-16 12:36:00,2025-04-16 12:36:00
1203,29,28,2,2025-04-08 17:14:00,2025-04-08 17:14:00
1204,36,28,2,2025-04-05 17:20:00,2025-04-05 17:20:00
1205,38,27,2,2025-04-06 11:40:00,2025-04-06 11:40:00
1206,44,27,2,2025-04-11 21:13:00,2025-04-11 21:13:00
1207,47,27,2,2025-03-15 12:18:00,2025-03-15 12:18:00
1208,54,28,2,2025-03-27 11:58:00,2025-03-27 11:58:00
1209,61,28,2,2025-03-30 17:00:00,2025-03-30 17:00:00
1210,68,28,2,2025-03-22 15:54:00,2025-03-22 15:54:00
1211,71,27,2,2025-03-17 08:24:00,2025-03-17 08:24:00
1212,76,27,2,2025-04-02 17:31:00,2025-04-02 17:31:00
1213,81,27,2,2025-03-25 17:35:00,2025-03-25 17:35:00
1214,85,27,2,2025-03-24 19:09:00,2025-03-24 19:09:00
1215,92,27,2,2025-04-10 11:21:00,2025-04-10 11:21:00
1216,93,28,2,2025-03-30 08:57:00,2025-03-30 08:57:00
1217,95,27,2,2025-03-16 18:30:00,2025-03-16 18:30:00
1218,96,27,2,2025-04-10 08:02:00,2025-04-10 08:02:00
1219,99,27,2,2025-03-19 15:32:00,2025-03-19 15:32:00
1220,100,27,2,2025-03-31 14:21:00,2025-03-31 14:21:00
1221,101,28,2,2025-03-16 14:20:00,2025-03-16 14:20:00
1222,105,27,2,2025-03-17 13:35:00,2025-03-17 13:35:00
1223,106,27,2,2025-03-30 20:13:00,2025-03-30 20:13:00
